,Items,Support,Confidence,Ground Truth
0,"{'wifi betplay mikrotik', 'ABB'}",0.0040424891411860835,1.0,MikroTik | router | 
765,"{'mikrotik mikrotik', 'V2.6', 'MIKROTIK'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
766,"{'mikrotik mikrotik', 'V2.6', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
767,"{'V3', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9027777777777778,"MikroTik,MikroTik | router,router | "
768,"{'V3', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
769,"{'V3.3', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
770,"{'V3.3', 'mikrotik mikrotik', 'MIKROTIK'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
771,"{'V6', 'mikrotik mikrotik', 'MIKROTIK'}",0.005590676471853094,0.8176100628930818,"MikroTik,MikroTik | router,router | "
772,"{'V6', 'mikrotik mikrotik', 'MIKROTIK'}",0.005590676471853094,0.5,"MikroTik,MikroTik | router,router | "
773,"{'mikrotik mikrotik', 'MIKROTIK', 'WI4SPOT'}",0.008386014707779641,0.9558823529411764,"MikroTik,MikroTik | router,router | "
774,"{'mikrotik mikrotik', 'MIKROTIK', 'WI4SPOT'}",0.008386014707779641,0.5,"MikroTik,MikroTik | router,router | "
775,"{'mikrotik mikrotik', 'MIKROTIK', 'WI4TOWER'}",0.008386014707779641,0.9558823529411764,"MikroTik,MikroTik | router,router | "
776,"{'mikrotik mikrotik', 'MIKROTIK', 'WI4TOWER'}",0.008386014707779641,0.5,"MikroTik,MikroTik | router,router | "
777,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKCRS328-4C'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
778,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKCRS328-4C'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
779,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKRB2011IL'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
780,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKRB2011IL'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
781,"{'mikrotik mikrotik', 'MIKROTIKRB2011UIAS', 'ROUTER'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
782,"{'mikrotik mikrotik', 'MIKROTIKRB2011UIAS', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
783,"{'MIKROTIKRB260GS', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
784,"{'MIKROTIKRB260GS', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
785,"{'mikrotik mikrotik', 'MIKROTIKRB260GSP', 'SWITCH'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
786,"{'mikrotik mikrotik', 'MIKROTIKRB260GSP', 'SWITCH'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
787,"{'ROUTER', 'MIKROTIKRB750UPR2', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
788,"{'ROUTER', 'MIKROTIKRB750UPR2', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
789,"{'MIKROTIKRB951G', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
790,"{'MIKROTIKRB951G', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
791,"{'MIKROTIKRB951UI', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
792,"{'MIKROTIKRB951UI', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
793,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKRBOMNITIKU-5HND'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
794,"{'ROUTER', 'mikrotik mikrotik', 'MIKROTIKRBOMNITIKU-5HND'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
795,"{'mikrotik mikrotik', 'ROUTERBOARD', 'MIKROTIKRBOMNITIKU-5HND'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
796,"{'mikrotik mikrotik', 'ROUTERBOARD', 'MIKROTIKRBOMNITIKU-5HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
797,"{'MODEM', 'ROUTERBOARD', 'asus rt-ac56u'}",0.004386530770223197,0.9807692307692307,RT-AC56U | soho router | 
798,"{'MODEM', 'ROUTERBOARD', 'asus rt-ac56u'}",0.004386530770223197,0.5,RT-AC56U | soho router | 
799,"{'NETGEAR', 'ROUTER', 'asus dsl-ac52u'}",0.0018062185524448458,0.5249999999999999,DSL-AC52U | soho router | 
800,"{'NETGEAR', 'ROUTER', 'asus dsl-ac68u'}",0.0020212445705930417,0.5280898876404494,DSL-AC68U | soho router | 
801,"{'NETGEAR', 'ROUTER', 'asus r7000'}",0.0015051821270373716,1.0,R7000 | soho router | 
802,"{'NETGEAR', 'ROUTER', 'asus r7000'}",0.0015051821270373716,0.8974358974358975,R7000 | soho router | 
803,"{'asus rt-ac3200', 'NETGEAR', 'ROUTER'}",0.0037844579194082485,1.0,RT-AC3200 | soho router | 
804,"{'asus rt-ac56r', 'NETGEAR', 'ROUTER'}",0.002537307014148712,0.6629213483146067,RT-AC56R | soho router | 
805,"{'NETGEAR', 'ROUTER', 'asus rt-ac66u'}",0.002236270588741238,1.0,RT-AC66U | soho router | 
806,"{'NETGEAR', 'ROUTER', 'asus rt-ac66u_b1'}",0.001118135294370619,1.0,RT-AC66U_B1 | soho router | 
807,"{'NETGEAR', 'ROUTER', 'asus rt-ac68p'}",0.002236270588741238,1.0,RT-AC68P | soho router | 
808,"{'NETGEAR', 'ROUTER', 'asus rt-ac87u'}",0.001118135294370619,1.0,RT-AC87U | soho router | 
809,"{'NETGEAR', 'ROUTER', 'asus rt-ac88u'}",0.0010321248871113405,0.923076923076923,RT-AC88U | soho router | 
810,"{'NETGEAR', 'ROUTER', 'asus rt-acrh13'}",0.0036124371048896916,0.6774193548387097,RT-ACRH13 | soho router | 
811,"{'wifi betplay mikrotik', 'NETGEAR', 'ROUTER'}",0.0020212445705930417,1.0,MikroTik | router | 
812,"{'ROUTER', 'mikrotik mikrotik', 'OMNITIKU-5HND'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
813,"{'ROUTER', 'mikrotik mikrotik', 'OMNITIKU-5HND'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
814,"{'mikrotik mikrotik', 'ROUTERBOARD', 'OMNITIKU-5HND'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
815,"{'mikrotik mikrotik', 'ROUTERBOARD', 'OMNITIKU-5HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
816,"{'ROUTER', 'OSL4', 'mikrotik mikrotik'}",0.005590676471853094,0.8904109589041096,"MikroTik,MikroTik | router,router | "
817,"{'ROUTER', 'OSL4', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
818,"{'mikrotik mikrotik', 'OSL4', 'ROUTERBOARD'}",0.002795338235926547,0.8904109589041096,"MikroTik,MikroTik | router,router | "
819,"{'mikrotik mikrotik', 'OSL4', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
820,"{'ROUTER', 'P-4S', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
821,"{'ROUTER', 'P-4S', 'mikrotik mikrotik'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
822,"{'P-4S', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
823,"{'P-4S', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
824,"{'ROUTER', 'QRT5', 'mikrotik mikrotik'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
825,"{'ROUTER', 'QRT5', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
826,"{'mikrotik mikrotik', 'QRT5', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
827,"{'mikrotik mikrotik', 'QRT5', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
828,"{'mikrotik mikrotik', 'ROUTER', 'QRT5AC'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
829,"{'mikrotik mikrotik', 'ROUTER', 'QRT5AC'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
830,"{'mikrotik mikrotik', 'QRT5AC', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
831,"{'mikrotik mikrotik', 'QRT5AC', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
832,"{'mikrotik mikrotik', 'R5', 'ROUTER'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
833,"{'mikrotik mikrotik', 'R5', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
834,"{'mikrotik mikrotik', 'R5', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
835,"{'mikrotik mikrotik', 'R5', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
836,"{'ROUTER', 'mikrotik mikrotik', 'RB2011IL'}",0.002795338235926547,0.8904109589041096,"MikroTik,MikroTik | router,router | "
837,"{'ROUTER', 'mikrotik mikrotik', 'RB2011IL'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
838,"{'RB260GSP', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
839,"{'RB260GSP', 'mikrotik mikrotik', 'SWITCH'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
840,"{'RB3011', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,0.87248322147651,"MikroTik,MikroTik | router,router | "
841,"{'RB3011', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
842,"{'RB3011', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,0.8783783783783784,"MikroTik,MikroTik | router,router | "
843,"{'RB3011', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
844,"{'RB3011UIAS', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,0.8333333333333333,"MikroTik,MikroTik | router,router | "
845,"{'RB3011UIAS', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
846,"{'RB3011UIAS', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,0.8552631578947368,"MikroTik,MikroTik | router,router | "
847,"{'RB3011UIAS', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
848,"{'ROUTER', 'mikrotik mikrotik', 'RB450'}",0.005590676471853094,0.9090909090909091,"MikroTik,MikroTik | router,router | "
849,"{'ROUTER', 'mikrotik mikrotik', 'RB450'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
850,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB450'}",0.002795338235926547,0.9154929577464788,"MikroTik,MikroTik | router,router | "
851,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB450'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
852,"{'ROUTER', 'RB450GX4', 'mikrotik mikrotik'}",0.005590676471853094,0.962962962962963,"MikroTik,MikroTik | router,router | "
853,"{'ROUTER', 'RB450GX4', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
854,"{'mikrotik mikrotik', 'RB450GX4', 'ROUTERBOARD'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
855,"{'mikrotik mikrotik', 'RB450GX4', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
856,"{'ROUTER', 'mikrotik mikrotik', 'RB750GR3'}",0.005590676471853094,0.8280254777070064,"MikroTik,MikroTik | router,router | "
857,"{'ROUTER', 'mikrotik mikrotik', 'RB750GR3'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
858,"{'RB750R2', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,0.8666666666666667,"MikroTik,MikroTik | router,router | "
859,"{'RB750R2', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
860,"{'mikrotik mikrotik', 'RB750R2', 'ROUTERBOARD'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
861,"{'mikrotik mikrotik', 'RB750R2', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
862,"{'ROUTER', 'RB911-5HN', 'mikrotik mikrotik'}",0.005590676471853094,0.962962962962963,"MikroTik,MikroTik | router,router | "
863,"{'ROUTER', 'RB911-5HN', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
864,"{'mikrotik mikrotik', 'RB911-5HN', 'ROUTERBOARD'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
865,"{'mikrotik mikrotik', 'RB911-5HN', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
866,"{'ROUTER', 'RB911G', 'mikrotik mikrotik'}",0.005590676471853094,0.9420289855072463,"MikroTik,MikroTik | router,router | "
867,"{'ROUTER', 'RB911G', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
868,"{'mikrotik mikrotik', 'RB911G', 'ROUTERBOARD'}",0.002795338235926547,0.9285714285714285,"MikroTik,MikroTik | router,router | "
869,"{'mikrotik mikrotik', 'RB911G', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
870,"{'mikrotik mikrotik', 'ROUTER', 'RB911G5HPACD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
871,"{'mikrotik mikrotik', 'ROUTER', 'RB911G5HPACD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
872,"{'mikrotik mikrotik', 'RB911G5HPACD', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
873,"{'mikrotik mikrotik', 'RB911G5HPACD', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
874,"{'ROUTER', 'mikrotik mikrotik', 'RB922UAGS'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
875,"{'ROUTER', 'mikrotik mikrotik', 'RB922UAGS'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
876,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB922UAGS'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
877,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB922UAGS'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
878,"{'ROUTER', 'RB922UAGS5HPA', 'mikrotik mikrotik'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
879,"{'ROUTER', 'RB922UAGS5HPA', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
880,"{'mikrotik mikrotik', 'RB922UAGS5HPA', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
881,"{'mikrotik mikrotik', 'RB922UAGS5HPA', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
882,"{'ROUTER', 'RB951G', 'mikrotik mikrotik'}",0.002795338235926547,0.7647058823529411,"MikroTik,MikroTik | router,router | "
883,"{'ROUTER', 'RB951G', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
884,"{'RB951UI', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.7303370786516853,"MikroTik,MikroTik | router,router | "
885,"{'RB951UI', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
886,"{'mikrotik mikrotik', 'RB953GS', 'ROUTER'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
887,"{'mikrotik mikrotik', 'RB953GS', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
888,"{'mikrotik mikrotik', 'RB953GS', 'ROUTERBOARD'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
889,"{'mikrotik mikrotik', 'RB953GS', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
890,"{'ROUTER', 'mikrotik mikrotik', 'RB953GS5HNTRP'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
891,"{'ROUTER', 'mikrotik mikrotik', 'RB953GS5HNTRP'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
892,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB953GS5HNTRP'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
893,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RB953GS5HNTRP'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
894,"{'mikrotik mikrotik', 'RBGR52HPN', 'ROUTER'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
895,"{'mikrotik mikrotik', 'RBGR52HPN', 'ROUTER'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
896,"{'mikrotik mikrotik', 'RBGR52HPN', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
897,"{'mikrotik mikrotik', 'RBGR52HPN', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
898,"{'RBGRA52HPN', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
899,"{'RBGRA52HPN', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
900,"{'RBGRA52HPN', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,0.9558823529411764,"MikroTik,MikroTik | router,router | "
901,"{'RBGRA52HPN', 'mikrotik mikrotik', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
902,"{'ROUTER', 'mikrotik mikrotik', 'RBM11G'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
903,"{'ROUTER', 'mikrotik mikrotik', 'RBM11G'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
904,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RBM11G'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
905,"{'mikrotik mikrotik', 'ROUTERBOARD', 'RBM11G'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
906,"{'RBM33G', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
907,"{'RBM33G', 'ROUTER', 'mikrotik mikrotik'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
908,"{'mikrotik mikrotik', 'RBM33G', 'ROUTERBOARD'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
909,"{'mikrotik mikrotik', 'RBM33G', 'ROUTERBOARD'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
910,"{'RBMETAL5SHPN', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9285714285714285,"MikroTik,MikroTik | router,router | "
911,"{'RBMETAL5SHPN', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
912,"{'mikrotik mikrotik', 'RBMETAL5SHPN', 'ROUTERBOARD'}",0.002795338235926547,0.9420289855072463,"MikroTik,MikroTik | router,router | "
913,"{'mikrotik mikrotik', 'RBMETAL5SHPN', 'ROUTERBOARD'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
914,"{'SWITCH', 'mikrotik mikrotik', 'RJ45'}",0.002795338235926547,0.8227848101265822,"MikroTik,MikroTik | router,router | "
915,"{'SWITCH', 'mikrotik mikrotik', 'RJ45'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
916,"{'mikrotik mikrotik', 'ROUTER', 'ROUTER108'}",0.002795338235926547,0.8552631578947368,"MikroTik,MikroTik | router,router | "
917,"{'ap-1006 mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.009590160409409538,0.724025974025974,MikroTik | router | 
918,"{'ap-1006 mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.009590160409409538,1.0,MikroTik | router | 
919,"{'ROUTER', 'asus rt-ac56u', 'ROUTERBOARD'}",0.004386530770223197,0.5,RT-AC56U | soho router | 
920,"{'ROUTER', 'ROUTERBOARD', 'asus rt-ac68p'}",0.0012901561088891757,1.0,RT-AC68P | soho router | 
921,"{'mikrotik chawala-mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.0017202081451855675,0.8163265306122449,"MikroTik,MikroTik | router,router | "
922,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.11181352943706188,0.763582966226138,"MikroTik,MikroTik | router,router | "
923,"{'mikrotik mikrotik', 'ROUTER', 'ROUTERBOARD'}",0.11181352943706188,0.8163265306122448,"MikroTik,MikroTik | router,router | "
924,"{'ROUTER', 'mikrotik pm4 mikrotik', 'ROUTERBOARD'}",0.0010321248871113405,0.96,MikroTik | router | 
925,"{'ROUTER', 'ROUTERBOARD', 'paula harman mikrotik'}",0.002236270588741238,0.8813559322033899,"MikroTik,MikroTik | router,router | "
926,"{'ROUTER', 'pharma mikrotik', 'ROUTERBOARD'}",0.001161140498000258,0.5625,MikroTik | router | 
927,"{'ROUTER', 'pharma mikrotik', 'ROUTERBOARD'}",0.001161140498000258,0.75,MikroTik | router | 
928,"{'ROUTER', 'ROUTERBOARD', 'rb750r mikrotik'}",0.0019782393669634025,0.9787234042553191,MikroTik | router | 
929,"{'ROUTER', 'ROUTERBOARD', 'router mikrotik'}",0.001118135294370619,0.8666666666666667,MikroTik | router | 
930,"{'ROUTER', 'ROUTERBOARD', 'technics mikrotik'}",0.0015051821270373716,0.6363636363636365,"MikroTik,MikroTik | router,router | "
931,"{'ROUTER', 'transporte mirna - mikrotik mikrotik', 'ROUTERBOARD'}",0.0017202081451855675,0.8163265306122449,MikroTik | router | 
932,"{'ROUTER', 'mikrotik mikrotik', 'ROUTERBOARD-450GX4'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
933,"{'ROUTER', 'mikrotik mikrotik', 'ROUTERBOARD-450GX4'}",0.005590676471853094,1.0,"MikroTik,MikroTik | router,router | "
934,"{'RULE6', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
935,"{'RULE6', 'ROUTER', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
936,"{'ROUTER', 'S-1S', 'mikrotik mikrotik'}",0.002795338235926547,0.8024691358024691,"MikroTik,MikroTik | router,router | "
937,"{'ROUTER', 'S-1S', 'mikrotik mikrotik'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
938,"{'ROUTER', 'mikrotik mikrotik', 'S-2HND'}",0.002795338235926547,0.8441558441558441,"MikroTik,MikroTik | router,router | "
939,"{'ROUTER', 'mikrotik mikrotik', 'S-2HND'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
940,"{'ROUTER', 'mikrotik mikrotik', 'S-4S'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
941,"{'ROUTER', 'mikrotik mikrotik', 'S-4S'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
942,"{'mikrotik mikrotik', 'ROUTER', 'S1'}",0.002795338235926547,0.9027777777777778,"MikroTik,MikroTik | router,router | "
943,"{'mikrotik mikrotik', 'ROUTER', 'S1'}",0.002795338235926547,0.5,"MikroTik,MikroTik | router,router | "
944,"{'ROUTER', 'SIAMOSERVIZISOLUZIONIWI4SPOTWI4TOWERISP', 'mikrotik mikrotik'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
945,"{'ROUTER', 'SOCKS4', 'mikrotik mikrotik'}",0.002795338235926547,0.8783783783783784,"MikroTik,MikroTik | router,router | "
946,"{'ROUTER', 'SOCKS4', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
947,"{'ROUTER', 'SOLUTIONS3G', 'mikrotik mikrotik'}",0.005590676471853094,0.9701492537313432,"MikroTik,MikroTik | router,router | "
948,"{'SPRINT', 'ROUTER', 'asus rt-ac68r'}",0.001118135294370619,1.0,RT-AC68R | soho router | 
949,"{'SPRINT', 'ROUTER', 'asus rt-ac68r'}",0.001118135294370619,1.0,RT-AC68R | soho router | 
950,"{'ROUTER', 'asus rt-ac52u', 'STAR'}",0.0010321248871113405,1.0,RT-AC52U | soho router | 
951,"{'ROUTER', 'TCP8', 'mikrotik mikrotik'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
952,"{'ROUTER', 'TCP8', 'mikrotik mikrotik'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
953,"{'mikrotik mikrotik', 'ROUTER', 'TECHNOLOGYFOUNDED1996HEADQUARTERSLATVIA'}",0.002795338235926547,0.8666666666666667,"MikroTik,MikroTik | router,router | "
954,"{'mikrotik mikrotik', 'ROUTER', 'TECHNOLOGYFOUNDED1996HEADQUARTERSLATVIA'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
955,"{'ROUTER', 'europa mikrotik', 'TELTONIKA'}",0.0025803122177783513,1.0,MikroTik | router | 
956,"{'ROUTER', 'europa mikrotik', 'TELTONIKA'}",0.0025803122177783513,0.5,MikroTik | router | 
957,"{'mikrotik mikrotik', 'ROUTER', 'THEMFOLLOW386'}",0.002795338235926547,0.9701492537313432,"MikroTik,MikroTik | router,router | "
958,"{'mikrotik mikrotik', 'ROUTER', 'THEMFOLLOW386'}",0.002795338235926547,1.0,"MikroTik,MikroTik | router,router | "
959,"{'mikrotik mikrotik', 'ROUTER', 'U-5HND'}",0.005590676471853094,0.9558823529411764,"MikroTik,MikroTik | router,router | "
